x,y
11.056522521479595,-10.283075518480716
11.136804478012172,-10.136976950983952
11.2127633549786,-9.995603776510878
11.28452072171936,-9.862839660443605
11.352801452480314,-9.738597075741781
11.418609650943953,-9.620950496348383
11.482950938517385,-9.507964405940424
11.54683093660771,-9.397703288194904
11.611255266622031,-9.28823162678884
11.677229549967452,-9.177613905399236
11.745759408051072,-9.063914607703099
11.817785642288689,-8.94530581077827
11.893336889091719,-8.821473676060835
11.971768002543294,-8.69322276273204
12.05241806884695,-8.561383802759568
12.134626174206229,-8.426787528111117
12.217731404824661,-8.290264670754379
12.301072846905784,-8.152645962657044
12.383989586653136,-8.014762135786802
12.465820710270254,-7.877443922111342
12.545882362140073,-7.741515438567336
12.622697130656743,-7.607571988625597
12.693810266184709,-7.475927070685789
12.756706820155987,-7.34687682542289
12.808871844002585,-7.220717393511888
12.847790389156515,-7.097744915627761
12.87094750704979,-6.978255532445492
12.875828249114429,-6.862545384640066
12.859917666782442,-6.750910612886464
12.821018653526368,-6.643603840789983
12.760111582330179,-6.540442650080805
12.68000517780578,-6.440994295298078
12.583530066129498,-6.344823032347104
12.47351687347765,-6.2514931171331725
12.352796226026554,-6.160568805561586
12.224198749952532,-6.071614353537638
12.090555071431897,-5.984194016966622
11.954695816640976,-5.89787205175384
11.81913828348408,-5.812257834062705
11.684532997871917,-5.727229561103874
11.550841978156742,-5.642764577345151
11.41802615520158,-5.558840383856212
11.28604645986946,-5.4754344817067375
11.154863823023407,-5.392524371966405
11.024439175526444,-5.310087555704892
10.89473344824161,-5.228101533991878
10.765707572031921,-5.146543807897041
10.637322477760408,-5.065391878490059
10.5095390962901,-4.98462324684061
10.382318358484019,-4.904215414018371
10.255621195205197,-4.824145881093025
10.129408537316662,-4.744392149134244
10.00364131568144,-4.664931719211712
9.878280461162557,-4.585742092395104
9.753286904623039,-4.506800769754099
9.628621576925916,-4.428085252358374
9.504245408934215,-4.349573041277608
9.380119331510958,-4.271241637581482
9.25620427551918,-4.193068542339669
9.1324611718219,-4.115031256621851
9.008850951282154,-4.037107281497707
8.885334544762964,-3.959274118036911
8.761872883127356,-3.881509267309145
8.63842689723836,-3.8037902303840863
8.514957517959003,-3.726094508331413
8.391425676152307,-3.6483996022208025
8.267792302681311,-3.570683013121935
8.14401832840903,-3.492922242104487
8.020064684198493,-3.4150947902381366
7.895892300912735,-3.3371781585925637
7.771462109414778,-3.2591498482374464
7.646735040567649,-3.1809873602424616
7.521672025234375,-3.1026681956772877
7.396241074060302,-3.024172204493661
7.270451507521827,-2.9454929421382916
7.144327587048289,-2.8666289210657054
7.0178935945607,-2.7875786605290154
6.891173811980068,-2.7083406797813363
6.764192521227407,-2.6289134980757813
6.636974004223727,-2.5492956346654645
6.509542542890036,-2.4694856088034993
6.381922419147347,-2.3894819397430003
6.254137914916678,-2.309283146737082
6.126213312119028,-2.2288877490388552
5.9981728926754165,-2.148294265901437
5.870040938506854,-2.06750121657794
5.74184173153435,-1.986507120321479
5.613599553678914,-1.9053104963851661
5.485338686861559,-1.8239098640221172
5.3570834130032985,-1.742303742485445
5.22885801402514,-1.6604906510282633
5.100686771848095,-1.5784691089036864
4.972593968393177,-1.496237635364828
4.844603885581396,-1.4137947496648025
4.716740805333762,-1.331138971056723
4.589029009571287,-1.2482688187937034
4.461492780214983,-1.1651828121288583
4.3341563991858605,-1.0818794703153012
4.20704414840493,-0.9983573126061458
4.080180309793204,-0.9146148582545063
3.9535891652716924,-0.8306506265134962
3.8272949967614074,-0.7464631366362298
3.701322086183359,-0.6620509078758204
3.575694715458559,-0.5774124594853828
3.4504371665080193,-0.49254631071803023
3.32557372125275,-0.40745098082687653
3.2011286616137626,-0.3221249890650357
3.0771262695120676,-0.23656685468562177
2.9535908268686777,-0.15077509694174845
2.8305466156046024,-0.06474823508652977
2.7080165259161966,0.0214961487891799
2.585986831715035,0.10743892920994118
2.464404432369307,0.1920216566843148
2.3432142829585123,0.2741592502607181
2.2223613385621594,0.3527666289875605
2.1017905542597464,0.42675871191325915
1.981446885130777,0.49505041808622924
1.861275286254752,0.5565566665548852
1.7412207127111736,0.6101923763676416
1.621228119579544,0.6548724665729134
1.5012424619393654,0.6895118562191151
1.3812086948701403,0.7130254643546615
1.2610717734513703,0.7243282100279673
1.1407766527625578,0.7223350122874475
1.0202682878832046,0.705960790181516
0.8994916338928132,0.6741204627585885
0.7783916458708855,0.625728949067079
0.6569132788969236,0.5597011681554024
0.38761881704343715,0.3336679486250538
0.2798676536351623,0.22591678521677983
0.21014631260627947,0.016752762130129994
0.17211649022688835,-0.14170483111733168
0.16577818649698983,-0.40157528404316967
0.19746970514648243,-0.5980626996700225
0.2735293499052638,-0.724828774267992
0.4066337282331318,-0.8515948488659613
0.5973014524446159,-0.9546674360522527
0.7391184537368023,-1.0254269067040112
0.8804244652801595,-1.0936507053082
1.0212125333990467,-1.1596094092038745
1.1614758092339463,-1.2235736310469703
1.3012074439253443,-1.2858139834934266
1.4404005886137234,-1.34660107919918
1.5790483944395686,-1.4062055308201684
1.717144012543368,-1.4648979510123312
1.8546805940655973,-1.5229489524316029
1.991651290146744,-1.5806291477339218
2.1280492519272936,-1.6382091495752258
2.263867630547729,-1.695959570611453
2.3990995771485353,-1.7541510234985411
2.5337382428701956,-1.8130541208924265
2.667776778853195,-1.872939475449048
2.801208336238017,-1.9340776998243423
2.934026066165146,-1.9967394066742477
3.0662231197750662,-2.061195208654701
3.1977926482082606,-2.1277157184216406
3.328730768630642,-2.196553341755567
3.459075009739765,-2.267706280750396
3.588893325544653,-2.3409859724605857
3.718254373164924,-2.416199537913188
3.8472268097201976,-2.4931540981352587
3.975879292330094,-2.5716567741538503
4.10428047811423,-2.6515146869960162
4.2324990241922285,-2.732534957688811
4.360603587683704,-2.814524707259287
4.488662825708279,-2.8972910567344985
4.616745395385572,-2.980641127141499
4.7449199538352005,-3.0643820395073416
4.873255158176786,-3.1483209148590823
5.001819665529945,-3.2322648742237705
5.130682133014298,-3.3160210386284623
5.259911217749465,-3.3993965291002115
5.389575576855064,-3.482198466666071
5.519743867450714,-3.5642339723530947
5.6504847466560335,-3.645310167188337
5.781866871590643,-3.72523417219885
5.913955489398637,-3.80381885355973
6.046710037930202,-3.881055345604751
6.179966244538701,-3.9571432108847446
6.313552818918945,-4.032293835345464
6.44729847076575,-4.106718604932662
6.581031909773923,-4.180628905592089
6.71458184563828,-4.254236123269497
6.847776988053634,-4.327751643910639
6.980446046714795,-4.401386853461267
7.112417731316573,-4.475353137867129
7.243520751553788,-4.5498618830739845
7.373583817121246,-4.62512447502758
7.502435637713764,-4.701352299673669
7.6299049230261495,-4.778756742958002
7.755820382753217,-4.857549190826334
7.88001072658978,-4.937941029224414
8.002304664230648,-5.020143644097995
8.12253090537064,-5.104368421392832
8.24051815970456,-5.190826747054672
8.35609513692723,-5.279730007029271
8.469053219267552,-5.371282726848468
8.577915098580618,-5.465456259475949
8.679653781280383,-5.561937141231709
8.771148041205276,-5.66039458943334
8.849276652193735,-5.76049782139843
8.910918388084195,-5.861916054444568
8.923624783272661,-5.961337337128899
