9.750329133402712,3.293557059456765
9.750329133402712,3.3256978393638614
9.750329133402712,3.3521667169344114
9.744657231066165,3.3956513015146013
9.720078987607796,3.424010813197335
9.69739137826161,3.4599328613287956
9.674703768915425,3.4939642753480746
9.655797427793603,3.5223237870308073
9.61042220910123,3.575261542171908
9.578281429194133,3.616855492639916
9.555546662931464,3.644585149786993
9.483745721518467,3.7061942955887397
9.41207176046987,3.7639629088781654
9.34054376633417,3.81794708019888
9.269180725659849,3.8682029000944937
9.1980016249954,3.9147864591086194
9.127025450889311,3.9577538477848635
9.056271189890067,3.9971611566668392
8.985757828546156,4.033064476298156
8.915504353406066,4.0655198972224245
8.845529751018288,4.094583509983256
8.775853007931312,4.120311405124259
8.706493110693618,4.142759673189046
8.637469045853702,4.1619844047212275
8.56879979996005,4.178041690264413
8.500504359561148,4.190987620362213
8.432601711205486,4.200878285558238
8.365110841441549,4.207769776396098
8.298050736817832,4.211718183419405
8.231440383882816,4.212779597171769
8.165298769184991,4.211010108196799
8.09964487927285,4.206465807038107
8.034497700694871,4.1992027842393025
7.96987621999955,4.189277130343996
7.905799423735377,4.1767449358957975
7.842286298450834,4.16166229143832
7.779355830694412,4.144085287515171
7.717027007014599,4.1240700146699645
7.655318813959881,4.101672563446307
7.594250238078749,4.07694902438781
7.533840265919694,4.049955488038087
7.474107884031195,4.020748044940744
7.415072078961748,3.989382785639394
7.3567518372598375,3.9559158006776474
7.299166145473954,3.920403180599114
7.2423339901525825,3.882901015947405
7.186274357844213,3.84346539726613
7.1310062350973356,3.8021524150989
7.076548608460433,3.7590181599893246
7.022920464481999,3.714118722481015
6.970140789710519,3.6675101931175837
6.918228570694483,3.6192486624426388
6.8672027939823765,3.5693902209997908
6.817082446122687,3.5179909593326495
6.767886513663907,3.4651069679848265
6.719633983154522,3.4107943374999334
6.672343841143019,3.355109158421578
6.626035074177887,3.2981075212933724
6.580726668807615,3.2398455166589266
6.5364376115806895,3.1803792350618534
6.4931868890456,3.119764767045758
6.450993487750835,3.0580582031542556
6.4098763942448835,2.9953156339309555
6.36985459507623,2.9315931499194674
6.330947076793366,2.8669468416634025
6.293172825944776,2.80143279970637
6.256550829078952,2.735107114591981
6.22110007274438,2.668025876863847
6.1868395434895485,2.6002451770655775
6.153788227862946,2.5318211057407827
