x,y
5.659942456478017,-11.184461469494376
5.643619322459008,-11.255462475621643
5.631050290972113,-11.32647916158844
5.622535985555922,-11.39749908126381
5.618377029749026,-11.468509788516803
5.618874047090015,-11.53949883721647
5.624327661117478,-11.610453781231861
5.635038495370004,-11.68136217443202
5.6513071733861855,-11.752211570686
5.6734041037875995,-11.822979912132519
5.701245036989514,-11.893532319847903
5.734515282081898,-11.96366060873741
5.772896233584821,-12.033155348434297
5.816069286018342,-12.101807108571819
5.863715833902528,-12.169406458783227
5.915517271757441,-12.235743968701787
5.971154994103145,-12.300610207960744
6.030310395459704,-12.36379574619336
6.092664870347184,-12.425091153032884
6.1578998132856455,-12.484286998112575
6.225696618795155,-12.54117385106569
6.295736681395776,-12.595542281525482
6.367701395607571,-12.64718285912521
6.441272155950603,-12.69588615349812
6.51613035694494,-12.741442734277475
6.591957393110643,-12.783643171096532
6.668434658967779,-12.822278033588544
6.7452435490364095,-12.857137891386765
6.82206766266911,-12.888014989234776
6.898689621304198,-12.914776803403893
6.975028957007174,-12.93739482732048
7.0510152346072426,-12.955848176752278
7.126578018933611,-12.970115967467025
7.20164687481548,-12.980177315232451
7.27615136708206,-12.986011335816308
7.350021060562556,-12.987597144986326
7.423185520086168,-12.98491385851024
7.495574310482103,-12.977940592155788
7.5671169965795695,-12.966656461690722
7.637743143207768,-12.951040582882761
7.707382315195904,-12.931072071499653
7.7759640773731835,-12.906730043309134
7.843417994568815,-12.877993614078946
7.909673631611996,-12.844841899576815
7.974660553331937,-12.807254015570493
8.038308324557839,-12.765209077827707
8.100546510118914,-12.718686202116205
8.16130467484436,-12.667664504203715
8.220511710003125,-12.61213063095629
8.278067636318422,-12.552394031715167
8.33383333832648,-12.4892017387525
8.3876669141218,-12.423331939632737
8.439426461798881,-12.35556282192033
8.48897007945221,-12.286672573179716
8.536155865176296,-12.217439380975357
8.580841917065623,-12.148641432871694
8.622886333214696,-12.081056916433173
8.662158736251643,-12.01544276642715
8.698791590424515,-11.95207120216167
8.733178972691622,-11.890731993760875
8.765726238761307,-11.83119411181002
8.796838744341898,-11.773226526894366
8.82692184514173,-11.716598209599152
8.856380896869148,-11.66107813050964
8.885621255232477,-11.606435260211084
8.915048275940057,-11.552438569288729
8.945067314700221,-11.498857028327839
8.976083531654966,-11.445459700792675
9.008395255167045,-11.392066387047109
9.04201735288996,-11.338631509546454
9.0769182064155,-11.285131568059192
9.113066197335455,-11.23154306235379
9.150429707241615,-11.177842492198728
9.188977117725774,-11.124006357362484
9.228676810379712,-11.070011157613528
9.26949716679523,-11.015833392720346
9.311406568564111,-10.96144956245141
9.354373397278147,-10.906836166575195
9.398366034529129,-10.851969704860174
9.44335286190885,-10.79682667707483
9.48930226100909,-10.741383582987636
9.536182613421648,-10.685616922367066
9.58396230073831,-10.6295031949816
9.63260970455087,-10.573018900599715
9.682093206451112,-10.51614053898988
9.732381188030834,-10.458844609920583
9.783442030881817,-10.401107613160288
9.835244116595856,-10.342906048477477
9.887755826764739,-10.284216415640628
9.94094554298026,-10.225015214418216
9.994781646834204,-10.165278944578713
10.049232519918364,-10.104984105890605
10.104266543824533,-10.044107198122358
10.159852100144496,-9.98262472104245
10.21595757047004,-9.92051317441936
10.272551336392963,-9.857749058021568
10.329601779505051,-9.794308871617543
10.387077281398092,-9.730169114975762
10.44494622366388,-9.665306287864707
10.503176987894204,-9.599696890052849
10.56173795568085,-9.533317421308668
10.620597508615617,-9.466144381400639
10.679724028290284,-9.398154270097235
10.739085896296649,-9.329323587166934
10.798651494226501,-9.259628832378215
10.858372511380841,-9.189055789336178
10.918105327918973,-9.117643250218118
10.97767255015093,-9.045448791375575
11.036896744772031,-8.972530011192823
11.095600478477587,-8.898944508054134
11.153606317962911,-8.82474988034378
11.210736829923318,-8.750003726446025
11.266814581054124,-8.674763644745147
11.321662138050636,-8.59908723362541
11.375102067608175,-8.52303209147109
11.42695693642205,-8.446655816666455
11.477049311187574,-8.370016007595776
11.525201758600064,-8.293170262643324
11.571236845354838,-8.216176180193372
11.614977138147198,-8.139091358630191
11.656245203672464,-8.061973396338042
11.694863608625953,-7.984879891701209
11.730654919702975,-7.907868443103957
11.763441703598842,-7.830996648930551
11.793046527008872,-7.754322107565272
11.819291956628376,-7.677902417392384
11.84200055915267,-7.601795176796162
11.860994901277063,-7.526057984160873
11.876097549696873,-7.450748437870786
11.887131071107412,-7.375924136310178
11.893918032203997,-7.301642677863315
11.896280999681936,-7.2279616609144695
11.894042540236548,-7.154938683847912
11.887025220563142,-7.082631345047913
11.875051607357037,-7.011097242898744
11.85794426731354,-6.940393975784673
11.835525767127972,-6.870579142089975
11.807618673495641,-6.801710340198917
11.774045553111863,-6.733845168495771
11.734628972671953,-6.667041225364808
11.68919149887122,-6.601356109190298
11.637582244995917,-6.536848068284453
11.580017754241474,-6.473584346576441
11.516982918535016,-6.411638757853647
11.448968744692946,-6.35108526561145
11.376466239531709,-6.29199783334525
11.299966409867709,-6.234450424550428
11.21996026251738,-6.178517002722381
11.13693880429714,-6.124271531356498
11.05139304202341,-6.0717879739481635
10.963813982512614,-6.021140293992771
10.874692632581173,-5.972402454985714
10.78451999904551,-5.925648420422375
10.693787088722047,-5.880952153798148
10.602984908427207,-5.838387618608422
10.512604464977413,-5.7980287783485895
10.423136765189081,-5.759949596514035
10.335072815878641,-5.7242240366001536
10.248903623862512,-5.690926062102333
10.165117510684212,-5.660131495504408
10.084002241335432,-5.632055002650164
10.005509630269884,-5.607143824689673
9.929559447859765,-5.585867386580541
9.856071464477274,-5.56869511328037
9.784965450494605,-5.556096429746762
9.71616117628396,-5.54854076093732
9.64957841221753,-5.546497531809647
9.585136928667518,-5.550436167321347
9.522756496006116,-5.56082609243002
9.462356884605523,-5.578136732093272
9.40386022587984,-5.602776559942164
9.347216022195663,-5.634447456531088
9.292391398502222,-5.672396367757754
9.23935377184097,-5.715862699031348
9.188070559253367,-5.764085855761063
9.138509177780874,-5.816305243356084
9.090637044464959,-5.871760267225607
9.044421576347077,-5.92969033277882
8.999830190468689,-5.989334845424914
8.956830761945387,-6.049941435030778
8.915403423144985,-6.1109778033829985
8.875541604012232,-6.172150402619658
8.837239401063878,-6.233177652796275
8.80049091081668,-6.2937779739683615
8.685043654579173,-6.419772501924173
8.580727202835975,-6.5054610158560875
8.519255008058732,-6.548305272822044
